id,title,tags,imdbId
,kucch to hai,"drama horror mystery ashaychitre eshadeol anitahassandani vrajeshhirjee anuragbasu anilv.kumar a group of friends, who have a dark past, reunite at a wedding where a mysterious assailant tries to murder them for the sake of revenge.",tt0348662
,chalo ishq ladaaye,"comedy romance govinda kaderkhan ranimukerji zohrasegal azizsejawal popular but lonely bollywood actress, rani, lives a fairly isolated life, through publicly she is thronged by fans, and has taken to drinking alcohol in a big way. thus intoxicated she runs her vehicle into a young man named pappu, who suffers minor injuries. he recognizes her, and tells her that he is her number one fan, and will do anything for her. she wants him to kill her double-timing boyfriend, rahul. he agrees to do so, provided she kills his overbearing, aged grandmother, to which she agrees. after pappu completes his gruesome task, he meets with rani, only to be told that she does not recognize him, but when presented with proof, she relents and agrees to fulfill her part of this trade.",tt0348824
,jism,"drama romance thriller bipashabasu johnabraham gulshangrover vinaypathak amitsaxena kabir lal is an alcoholic lawyer whose life is looking as if going down the drain. one morning he sees a stunningly attractive woman on a beach and is instantly enamored by her. by chance he sees her again in a restaurant and offers to buy her a drink. in the process he learns that her name is sonia and she is married. unable to resist, he asks her whether she would show him her home. it marks the beginning of a passionate affair, during which kabir is told that sonia's husband neglects her. but sonia cannot leave him because she cannot support herself without her husband's money. sonia suggests murder and kabir, blind with lust, agrees. they manage to kill sonia's husband and make it look like an accident, but then kabir gets to see sonia's other side: she no longer is the passionate lover as before, but is a cool-headed mean woman now who won't let go of her wealth at any cost.",tt0348843
,88 antop hill,"thriller atulkulkarni rahuldev suchitrapillai-malik shwetamenon kushannandy atul kulkarni, jasmine, rahul dev, sweta menon and suchitra pillai star in this fantastical mystery directed by kushan nandy. after a strange phone call lands him at 88 antop hill, pratyush shellar (kulkarni) discovers he's not the only one who's been summoned; there's also a cop (dev), a streetwalker (menon), a rich woman (jasmine), a dancer and a criminal. what brings them all there and what happens next will shock viewers.",tt0349058
,baaz: a bird in danger,"thriller jackieshroff sunilshetty karismakapoor dinomorea tinnuverma in a small town, nainital, india the police is on the look-out for a serial killer. all the killer's targets are of astonishing beautiful young girls; with an ulterior motive. evidences found at the crime scenes are a dragger and a pair of rubber gloves. the three men under suspect are mayor jai singh dabral, dsp harshvardan and a painter by profession raj singh; the problem is the police do not have evidence to incarcerate any of these men.",tt0349115
,darna mana hai,"horror adventure sameerareddy antaramali sohailkhan saifalikhan prawaalraman stranded in an abandoned building, six friends relate scary stories while a crazed killer lurks in the forest.",tt0349333
,inteqam: the perfect game,"action romance manojbajpayee ishakoppikar nethraraghuraman parmitakatkar pankajparashar assistant commissioner of police, uday dhirendra thakur, is a rogue cop, known for his relentlessness in pursuing criminals, and bringing them to justice, failing which, killing them in false encounters. it is this reputation that gets him transferred to crime detection, and counseling at the hands of dr. mehak...",tt0349620
,khwahish,"drama romance musical himanshumalik mallikasherawat shivajisatam mahmudbabai govindmenon a story bout a relationship that's ended. khwahish traces the sexy, funny and intense relationship of amar ranawat(himanshu malik) and lekha khorzuvekar (mallika sherawat) from the time they meet in the last semester of college, their quirky romance, marriage and its ups and downs to the tragic end five years later. probably the first bollywood musical about the trials and tribulations of a young indian urban couple.",tt0349679
,kyun! ho gaya na...,"comedy drama romance amitabhbachchan vivekoberoi aishwaryaraibachchan ompuri samirkarnik a man and a woman have opposing beliefs about love. he sees her as a friend, but she is in love with him. when the woman decides to marry someone else, the man is left with a heavy heart and wonders if this is what love feels like.",tt0349703
,ek hasina thi,"crime romance thriller saifalikhan urmilamatondkar seemabiswas adityasrivastava sriramraghavan a woman falls for a charming and mysterious businessman. the whirlwind romance turns sour when she is framed for his underworld crimes. now, finally out of prison she is ready for sweet revenge.",tt0352314
,kash... aap hamare hote,"family musical romance juhibabbar sonunigam ompuri sharads.kapoor ravindrapeepat yashwantraj mankotia (om puri) has brought up the daughter of his late friend, amrita (juhi babbar) with love and affection as his own daughter. he plans to marry her to his only son, randeep (sharad kapoor), who is settled in canada. randeep is reluctant to visit india to see his father, but does so when his father feigns heart trouble. randeep is upset that he has to leave his business. he gets even more upset when his father proposes marriage with amrita. randeep reluctantly agrees to marry amrita in order to get his father's inheritance. after the marriage, randeep and amrita travel to canada, where amrita finds that randeep has a live-in girlfriend/spouse/business partner by the name of simone (saadhika).",tt0352489
,sssshhh...,"horror mystery tanisha dinomorea karannath gauravkapoor pavankaul after her sister is brutally murdered, bubbly younger sibling mahek (tanisha) withdraws from her friends and family into a protective shell. the only boy she's remotely drawn to is a college student who's much like mahek is now -- shy and introverted. things seem to be proceeding smoothly between the two, until one day when mahek is attacked by a man in a joker's mask who seems intent on murdering her.",tt0352830
,dhund: the fog,adventure thriller amarupadhyaya aditigovitrikar apoorvaagnihotri divyapalat shyamramsay a mysterious killer rises from the grave and terrorizes two couples to seek revenge for his murder.,tt0353351
,ek aur ek gyarah: by hook or by crook,"action comedy musical sanjaydutt govinda amritaarora nandinisingh daviddhawan two petty thieves tara and sitara get on the bad side of two wanted criminals, namely panther and cobra.",tt0354538
,oops!,drama kiranjanjani vikassethi adyasha minksingh deepaktijori an unforeseen event cuts short the night of four friends preparing for a school dance.,tt0354786
,paanch,crime thriller kaykaymenon adityasrivastava joyfernandes vijaymaurya anuragkashyap kidnapping plot gone wrong when four friends plans to kidnap their own friend who accidentally got killed.,tt0356982
,stumped,"comedy drama raveenatandon alyykhan salmankhan vijukhote gauravpandey raghav seth, a young army officer, shifts to delhi with his wife reema to ""happy home society"". they soon realize that the society is home to many cricket fans.",tt0357208
,om,"action romance attinbhalla sandalisinha smitajaykar pankajdheer ashokhonda om lives in bombay, india, in a small apartment with mother and sister. om and his mother are of very conservative taste, when it comes to wearing clothes, however, the sister is not. this gets her in trouble, and she is raped and killed. the police register this case as that of a suicide, and produce a note purportedly written by her that blames her mom and brother for her death. om's girlfriend, sandali, comes to know that his sister's death was a homicide, and this sets om off in a wild rage to find out who the killer(s) are, and why they would commit this heinous crime; and the role of the police who claim that her death was a suicide",tt0358613
,supari,"crime drama nanditadas udaychopra rahuldev purabkohli padamkumar four best friends end up owing 500,000 rupees to mamta sekhri, a woman involved in various underworld activities. the friends are forced to kill for money (an act called) ""supari"" to pay their debt. but things begin to change when the men realize that in this game of supari, they are not just hunters but also the hunted.",tt0362204
,haasil,"crime drama romance jimmyshergill hrishitaabhatt irrfankhan ashutoshrana tigmanshudhulia anirudhh, a law-abiding college student, in love with niharika, gets caught up in college politics and crime, and must fight it out for himself, when friends turn into foes.",tt0362696
,ishq vishk,"comedy romance shahidkapoor amritarao shenaztreasury vishalmalhotra kenghosh rajiv mathur decides to go conditionally steady with fellow collegian, payal, so that be can be permitted to go on an outing. payal accepts, and accompanies him. during the outing, he gets intoxicated, and attempts to molest her, and she decides to dump him. thereafter, slighted but not beaten - rajiv turns on his charms on another beauty - the gorgeous alisha sahay. but will she be as permissible as payal?",tt0362771
,nayee padosan,"comedy vikaskalantri anujsawhney aslamkhan mahekchahal b.h.tharunkumar three young men, who are all of marriageable age, gets their hopes up on marriage, when a beautiful young woman comes to live in their neighborhood. her name is pooja iyengar. all three of them try a hand at romancing her, and only one succeeds, that being raju. the only problem is that while raju is gujerati, pooja is madrasi from the iyengar community, and her dad, shashtri, will not permit her to marry anyone outside his community, leave alone a gujerati, and proceeds to get pooja to get married to prabhu, a young man from the iyengar community, with hilarious results.",tt0362902
,aan: men at work,"drama action shatrughansinha akshaykumar sunilshetty pareshrawal madhurbhandarkar crime is at its highest peak in mumbai with it split in three ways. walia has one-third, manik rao has one-third and roshni has a third of the mumbai territory. the crime rate rises with more smuggling, trading and illegal activities soaring.",tt0363409
,bewafaa,"drama anilkapoor akshaykumar kareenakapoor sushmitasen dharmeshdarshan anjali, living in canada with her parents, hides her relationship to the musician raja from her parents. when her sister dies during the birth of twins, she abandons her love, marries the widower aditja and moves to new delhi to become the new mother of her sister's children. three years later, when raja visits delhi on his concert tour their love inflames again.",tt0363472
,joggers' park,"comedy romance victorbanerjee perizaadzorabian divyadutta khalidsiddiqui anantbalani the film opens at a rotary club function to honor the recently retired justice jyotin chatterjee. the judge has served the profession all his life with honor and spotless integrity. as he is about to retire, he recognizes there will now be a void in his life. his wife remarks to reporters that neither he nor she knows what he would do after he retires. retired life is not easy for the aging judge. the younger generation is bolder and quicker than he was in his time.",tt0363721
,mumbai se aaya mera dost,romance action adventure abhishekbachchan laradutta chunkypandey adityalakhia apoorvalakhia a man's (abhishek bachchan) innocent gift to his grandfather sparks a power struggle in a village that recently received electricity.,tt0363833
,dev,"drama amitabhbachchan ompuri fardeenkhan kareenakapoor govindnihalani joint commissioner of police dev pratap singh, a duty-bound, self-righteous officer, and special commissioner tejinder khosla, the balancing force between the political interests of chief minister bhandarker and dev's commitment to the law, are lifelong friends, each with his own ideals. farhaan, a law graduate, was brought up with ideals of non-violence and patriotism. dev unwittingly gives farhaan the wound that plunges him into rage and violence after witnessing the death of his father during a peace demonstration. taking advantage of the situation, corrupt politician latif sets the vulnerable young man on a path of violence and destruction that threatens to ignite the city. aalyn is the light in farhaan's life. beautiful and innocent, the young woman also gets caught in extraordinary circumstances that transform her life and she dares to stand up for the truth.",tt0364303
,plan,"action thriller sanjaydutt dinomorea sanjaysuri bikramsaluja hridayshetty to pay off their gambling debt, four best friends kidnap an organized crime figure having mistaken him for a wealthy businessman.",tt0364604
,qayamat: city under threat,"action romance thriller ajaydevgn sunilshetty sanjaykapoor arbaazkhan harrybaweja cbi officer akram sheikh is on the verge of nabbing three dreaded pakistan-backed arms dealers, the brothers ali and abbas and their common moll laila. when sheikh busts an important arms deal conducted by his three targets, ali-abbas join forces with gopal, a corrupt scientist to get hold of a deadly virus and take the tourists at the elphinstone jail resort as hostage. akram sheikh is now compelled to get help from rachit, a criminal serving jail time who was a former associate of ali-abbas and the only person in history to have successfully escaped the elphinstone jail . along with a commando team, they try to pull off a rescue attempt by breaking in the jail and rescuing the hostages.",tt0364621
,calcutta mail,"thriller anilkapoor ranimukerji manishakoirala satishkaushik sudhirmishra avinash(anil kapoor) went to calcutta for no reason. after meeting with reema (rani mukherjee), he starts having flashbacks about his past and his son. his inquiries take him to bombay via the calcutta mail, and this is where he will find out whether his son is alive or not, or he has been trapped.",tt0366276
,janasheen,"musical action drama ferozkhan fardeenkhan celinajaitly pinkyharwani ferozkhan australian based lucky kapoor (fardeen khan) has no interest whatsoever in his dad's, virendra kapoor's (harsh chhaya) business in india. saba karim khan (feroz khan), however, does have an interest in the property of mr. kapoor, but mr. kapoor is not willing to sell. this angers karim khan, and he has mr. kapoor killed, and makes it look like an accident. lucky's childhood sweetheart, jessica periera (celina jaitley), has the proof of mr. kapoor's death, but decides to keep it to herself. when karim khan meets with lucky to re-negotiate the property, he finds that lucky is willing to sell; he also finds that lucky resembles his dead son. karim khan will give anything to make lucky the heir to his vaste wealth and properties, but lucky is not willing. karim khan turns on all the machinations he has in his power to force lucky to be his heir.",tt0366630
,kaise kahoon ke... pyaar hai,"crime romance sunnydeol dharmendra amithingorani faridajalal anilkumarsharma karan (amit hongorani) is the son of lakshmi (farida jalal) and dharam (dharmendra). his father is a professional robber, so his mother leaves him to raise karan and his sister kiran in dignity. however, when karan comes of age, he supports his fathers nocturnal adventures and becomes a successful burglar. in college, he falls in love with priya (sharbani mukherjee), the daughter of the wealthy somnath arya (alok nath). since he is a burglar, he does not dare to tell priya about his love—however, he tells sandwich (johnny lever), his loyal friend. priya is also in love with karan, but doesn't tell him because she is shy, despite her best friend nikki's (rushali) attempts to matchmake the two of them - and things get difficult for her when sonia (nilofer) joins the college, who is extremely good-looking and tries to woo karan.",tt0366658
,meenaxi: tale of 3 cities,"romance drama tabu raghuviryadav nadirababbar kunalkapoor m.f.hussain delving into the limitless world of creative endeavors, and vicissitudes in the way of such endeavors, this tale of an artist and his muse, like a painting, leaves itself open to interpretations and readings by every viewer...",tt0366761
,parwana,romance drama ajaydevgn ameeshapatel poojabatra jagdeep deepakbahry a con-man/thief robs a suitcase containing explosives belonging to terrorists.,tt0366880
,rudraksh,"fantasy sci-fi sanjaydutt bipashabasu sunilshetty ishakoppikar manishankar good and sinful are two sides of a same coin. if good grows in strength so does evil. finally there comes a point when one must overcome the other. dr. gayatri (bipasha basu) is an indian american paranormal researcher at university of california, researching esoteric practices like voodoo, spirit possession, magic and healing powers. she seeks the hidden knowledge that goes into such practices, the knowledge that cannot be explained by science or logic. her search for answers brings her and her team of scientists to india. in india she comes across an uncommon man named varun (sanjay dutt) who is gifted with special intuitive and healing powers which he claims to have developed through meditation. he can affect people's minds through his mental powers. he is a blend of indian philosophy and modern culture, a master at martial arts and a devotee of lord hanuman. he heals people by absorbing their pain. he worships and trains by day, while working as a bouncer at a club by night.",tt0366985
,swades,"drama shahrukhkhan gayatrijoshi kishoribalal smithseth ashutoshgowariker a successful indian scientist returns home to his village to take his nanny back to america with him, and in the process rediscovers his roots.",tt0367110
,asambhav,"action adventure drama arjunrampal naseeruddinshah priyankachopra singhsurendra rajivrai when the president of india is kidnapped by kashmiri terrorists in locarno, switzerland, an indian secret agent is sent to find him and set him free. with the help of an indian singer he will make the ""impossible"" to complete the mission.",tt0368580
,desh,"drama jayabhaduri sabyasachichakraborty subhenduchatterjee gyaneshmukherjee rajasen hockey players celebrate after an important victory. quickly, encouraged by each other, the players become brutal and petty, until some of them transform into monsters.",tt0368683
,jajantaram mamantaram,"fantasy family javedjaffrey gulshangrover joyfernandes nishithdadhich soumitraranade a young man lands in the land of little people, who ask him to save them from their enemies.",tt0368811
,hawa,"horror thriller tabu shahbaazkhan mukeshtiwari imrankhan guddudhanoa a teenage girl lives with her grandmother and worries she will be removed by social services. she sets off to get adopted by someone she admires more than anything, one of the most powerful women in the world.",tt0369516
,kuch naa kaho,"drama romance aishwaryaraibachchan abhishekbachchan satishshah suhasinimulay rohansippy raj a mere bachelor, who has no intention of marrying is being convinced by his uncle. his uncle passes on the duty to namrata a married woman whose husband sanjeev leave her five years ago. namrata is responsible for finding raj a suitable bride, while she is busy finding girls for him, he is busy along with his mischievous friend adi straying away all the girls by making up wired plans. but raj falls in love with the match - maker herself. while this is happening sanjeev, namrata's husband return and foil all plans between raj and namrata.",tt0369637
,hungama,"comedy drama romance akshayekhanna aftabshivdasani rimisen pareshrawal priyadarshan when balaraju goes to chinna babu's house to ask for his daughter's hand in marriage, he is insulted. later, balaraju decides to seek revenge.",tt0371735
,khel,"action thriller sunnydeol sunilshetty ajayjadeja celinajaitly yusufkhan widowed sulakshana devi is a wealthy industrialist and lives a very wealthy, though hectic lifestyle with her only son, ravi, and nephew, balwant. while returning from overseas, she is told that ravi has met with an accident and has been killed. this news does devastate her, but she soon recovers. then years later, she meets with a young man, arun kumar, who was able to retrieve her purse from a thief. sulakshana finds out that he is unemployed and has not eaten for days. she decides to hire him, not knowing that arun is a actually a con man, who will do his best to woo her to inherit her estate and crores of rupees. sulakshana also does not know that ravi did not die accidentally, but was killed by someone who sabotaged his car. things will get more complicated when a woman named seema and her uncle enter her life - for a devious reason",tt0371775
,saaya,"action drama horror johnabraham tarasharma mahimachaudhry zohrasegal anuragbasu after his wife dies, a doctor keeps seeing her image and refuses to believe she is dead.",tt0371922
,gangaajal,"crime drama ajaydevgn gracysingh mohanjoshi yashpalsharma prakashjha an honest superintendent of police, ips amit kumar, is assigned to a crime infested town to reduce its crime rates. there, he soon learns that cleaning up the town also means confronting the corruption among police and politicians.",tt0373856
,khanjar,"action sunilshetty tabu gulshangrover pankajdheer chandersharma a sleuth leaves a diary and a dagger with his friend; soon after, he is murdered and his murder is followed by the murder of others inquiring about the dagger. intrigued, the sleuth's friend sets out to unravel the mystery of the dagger himself.",tt0373970
,khullam khulla pyaar karen,"comedy govinda preityzinta premchopra sadashivamrapurkar harmeshmalhotra two enemy underworld dons put their differences aside and marry their children, but a case of mistaken identity foils the plan.",tt0373972
,tere naam,"romance salmankhan bhoomikachawla mahimachaudhry sachinkhedekar satishkaushik a rowdy ex-college boy who, after a hazing session, loses his heart to first year student nirjara, a traditional brahmin girl.",tt0374271
,footpath,"action crime drama aftabshivdasani bipashabasu rahuldev emraanhashmi vikrambhatt maqbool comes across rama, a helpless yet beautiful girl, and goes out of his way to protect her. they fall in love but face many obstacles ahead in life.",tt0374660
,main madhuri dixit banna chahti hoon!,"drama comedy antaramali rajpalyadav asifbasra ritabhaduri chandanarora the story of a girl in a small north indian town who is an obsessive fan of top hindi movie star madhuri dixit, and dreams of moving to mumbai to become a film heroine herself.",tt0374848
,munnabhai m.b.b.s.,comedy crime sunildutt sanjaydutt arshadwarsi gracysingh rajkumarhirani a gangster sets out to fulfill his father's dream of becoming a doctor.,tt0374887
,black,"drama amitabhbachchan ranimukerji shernazpatel ayeshakapoor sanjayleelabhansali dayana, a young woman fresh out of prison, wants to clear up the mystery surrounding the death of her brother, pitchi. the police conclude his death was an accident, but dayana receives an anonymous phone call that reveals how wrong the police is. dayana’s own investigation leads to a gang leader called el calvo. she infiltrates his gang, the angelitos negros. what will happen?",tt0375611
,encounter: the killing,"crime drama naseeruddinshah dilipprabhavalkar taradeshpande akashkhurana ajayphansekar inspector sam bharucha (naseeruddin shah) is an honest and diligent police inspector. he frequently comes across youth gangs, calling themselves ""bhai"". he also has marital problems with his son himself calling himself a ""bhai"", and associating with criminal elements. one day during one of this patrols, there is a shoot-out between a youth gang and his police party. a number of youth are killed.",tt0375733
,raghu romeo,comedy vijayraaz sadiyasiddiqui saurabhshukla mariagoretti rajatkapoor an employee at a strip club kidnaps his favorite actress to protect her from mob hit men.,tt0377131
,aetbaar,"drama musical romance amitabhbachchan johnabraham bipashabasu supriyapilgaonkar vikrambhatt after the tragic death of his son - rohit, in a car accident, dr. ranveer malhotra has been very protective of his daughter ria. all is well for ria until one day on a college mishap ria reaches up with aryan and both fall in love with each other. aryan showers ria with a lot of love and she thought that he is her ideal life partner. ria invites aryan to dinner at her home and introduces him to her parents. her mother immediately approves of him but her father thinks that something is a miss and tells ria to stop meeting aryan. but aryan is madly in love with ria and refuses to leave her. when ria disobeys him, her father decides to dig deeper into aryan's past. ranveer is desperate as he knows ria is heading towards something dangerous.",tt0377340
,hawayein,"drama romance babbumann ammtojemann mahiegill mukuldev ammtojemann hawayein is a film which emerges from the consequences of the bluestar operation and is based on the aftermath of india’s prime minister, mrs. indira gandhi’s assassination in 1984 – the 1984 sikh genocide in delhi and other places in india, and the subsequent victimization of the people of punjab in the years that followed. this film depicts real-life events and most of the situations shown are authentically seen through the eyes of the central protagonist ""sarabjeet"". it is the story of his journey from innocence to disillusionment, from being a simple, music-loving student to becoming one of the most wanted terrorists in the country. this film is an honest exploration of the reasons which led to the angst of the youth of punjab and the turmoils suffered by their families.",tt0378025
,hum tum,"drama romance comedy saifalikhan ranimukerji kironkher ratiagnihotri kunalkohli pallavi falls in love with a man who does not share her feelings. determined to not let go of her hope that sincerity in love will always bring two people together, pallavi overcomes many obstacles to impress the guy she loves most.",tt0378072
,kagaar: life on the edge,crime drama ompuri nanditadas amitabhdayal adityakotdar n.chandra ,tt0378157
,i proud to be an indian,"action sohailkhan timlawrence scotthinds philjones puneetsira indian (sohail khan), or i, as he goes by, is distraught when he must move to london with his father in order to live with the rest of his family, who have been living in england for a while. once there, i begins to realize that many of the minority families are being bullied by white skinheads, and he decides he must get involved in order to stop the cycle of hatred.",tt0379818
,ek din 24 ghante,"thriller rahulbose ahmedchaudhary nanditadas vinitkumar anantbalani set in a hectic world that takes place in 24 ghante, this film features rahul bose, nandita das, kabir sadanand, vineet kumar, shiv subramaniam, shilpa mehta, jayant wadekar and baby nidh. hailed as a groundbreaking bollywood opus, it takes chances with its structure, plot and storyline to deliver a breakneck drama in a conceptually challenging fashion.",tt0380337
,chupke se,"comedy musical romance zulfisayed masumehmakhija ratiagnihotri tinnuanand shonaurvashi megha timghure, a plain-looking middle-class girl, lives with her mom, laxmi, and dad, who is employed as an an income tax officer. her desire is to become a model and a beauty queen. at a party, she is mis-introduced as sarika verma, and meets with two eligible young men, rizwan, and varun arya. she expresses desire in becoming a model and is referred to almera kochar, who has a reputation of bringing out the best in every model, and making them beauty queens. almera meets with sarika, and accepts her as a student, and makes her sign a contract. what sarika does not know that she has now become a pawn in a devious plot concocted to protect millions gained by black marketing.",tt0381090
,market,"drama musical manishakoirala sumanranganathan aryanvaid shwetamenon jayprakash muskaan is a prostitute in one of hyderabad's brothels, owned by lalabee. but she is a prostitute not by choice, but bad luck. when she was young her parents married her off to an arab sheikh. this marriage was just an arrangement for sexual pleasure. after raping her for 7 days regularly, sheikh divorces muskaan. muskaan's father barkat ali commits suicide due to the humiliation he receives after filling a case against sheikh. sheikh's assistant hires the best possible advocate and makes sure that sheikh is released easily and flies back to dubai. muskaan's uncle also sexually harasses her. finally one of the dalals takes her to lalabee and thus she becomes a prostitute. but fortune brings her to mumbai. inspector sawant sayaji shinde takes her to juicy, a sophisticated gay doing body business. he changes muskaan to mallika using two of his best selling prostitutes liza suman rangnathan and esha. she luckily also meets with bablu pande aryan vaid who falls in love with her.",tt0381408
,master,"action suneilanand tingleung sadashivamrapurkar leherkala suneilanand at an elite new england university built on the site of a salem-era gallows hill, two black women strive to find their place. navigating politics and privilege, they encounter increasingly terrifying manifestations of the school's haunted past… and present.",tt0382176
,mumbai matinee,"romance comedy rahulbose perizaadzorabian vijayraaz saurabhshukla anantbalani debu chatterjee is in his 30s, and is chided by everyone he knows as a ""virgin"". tired of being stereotyped in this manner, he confides in baba hindustani, and pyarelal about his predicament, and they offer to help him out, with hilarious results. then one day, while watching a movie in a theater, debu is shocked to see himself in an adult sex film...",tt0382188
,yuva,"action adventure crime ajaydevgn abhishekbachchan ranimukerji vivekoberoi maniratnam love blooms amid conflicts between insiders and outsiders at an engineering college, but soon conflict escalates into war.",tt0382383
,zameen,"action ajaydevgn abhishekbachchan bipashabasu mukeshtiwari rohitshetty an army colonel (devgan) and his commandos capture a dangerous terrorist. the other members of the terrorists' organization hatch a plot to hijack an indian jet and demand his release in exchange. in mumbai, acp jay (bachchan) is hot on their trail. he discovers army's involvement in the case and has to work together with the colonel. however, there are some skeletons in the closet.",tt0382385
,xcuse me,"comedy sharmanjoshi sahilkhan anilchaudhary snehaldabi n.chandra bantu and chantu are unemployed, and are not able to get any jobs due to lack of experience. they come across an advertisement for a hotel management program in goa, and make their way there. once there, they hoodwink the trainer by posing as the nephew of the owner of the hotel, and thus enroll themselves in the training course. in the course of the program, they expose several employees and guests as cheats, earning their wrath but also the admiration of the two daughters of the hotel owners. things turn sore for the two when the guests and former employees get together to avenge their humiliation.",tt0383719
,samay: when time strikes,thriller sushmitasen lucybartholomew tushardalvi jatinkaria robbygrewal assistant commissioner of police (acp) malvika chauhan battles time to obtain & solve the clues to solve the various murders occurring in the city.,tt0384491
,yeh lamhe judaai ke,drama shahrukhkhan raveenatandon navneetnishan avtargill birendranathtiwari a successful singer and his childhood friends become entangled in deception and treachery.,tt0385351
,border hindustan ka,"action romance faisalkhan rajatbedi adityapancholi priyagill yogeshbharadwaj two friends were separated when the partition of india and pakistan happened. years later their grandchildren fall in love, but one of the families is against an alliance between countries and religions.",tt0385564
,inteha,"romance musical drama nauheedcyrusi avtargill vidyamalvade ashmitpatel vikrambhatt tina saxena lives a wealthy life-style with her widowed businessman dad. one day, all of a sudden, she gets a nasty shock when her dad informs her that he had a mistress before he was married to her mother, and that this affair had resulted in the birth of a daughter, nandini. much to tina's distaste, he invites nandini to live with them, and asks her to look after tina after he passes away, as he has been ill for quite sometime. mr. saxena does pass away, leaving a grieving tina and nandini, with tina still having nothing to do with her step-sister. then a dashing young man, ranbir oberoi, enters tina's life and it is love at first sight for them. nandini also approves of him, and it looks like tina has given up on her dislike for nandini. after a few days, and a purse-snatching incident, nandini counsels tina that she should consider breaking up with ranbir. aghast at this sudden volte face.",tt0385782
,raja bhaiya,"comedy drama sadashivamrapurkar rakeshbedi kajalchakraborty aartichhabria ramankumar small town boy raja, under the influence of a sadhu, vows never marry. his mother saves a girl named pratibha from a train accident, and brings her home. raja opposes her entry and unsuccessfully tries to make her leave. raja's mother decides to get them married.",tt0385982
,woh tera naam tha,"romance arjanbajwa rajatbedi gauravchanana premchopra sandeshkohli orphaned at a very young age, badruddin was taken in by the kind-hearted ustad samad khan, a once popular singer in bhopal, madhya pradesh. during one of his shows, samad found his audience distracted, and taking this as an insult to his art, gave up singing altogether. badru is attracted to samad's pretty daughter, reshma, who also likes him. badru has another admirer in the beautiful naseem, but does not reciprocate her love. when akhtar, a free lance photographer from delhi, arrives there, reshma and he instantly fall in love with each other, leaving behind a heartbroken badru. when akhtar proposes marriage, samad angrily rejects him, as he wants reshma to marry nawab hyder ali's son, basharat.",tt0386121
,dhoop,"drama ompuri revathy gulpanag preetidayal ashwinichaudhary right from peon to principal, and from the most lowly menial staff to the office of the prime minister, modern secular india is embedded in corruption by officials who brag that even if mahatma gandhi were to approach them to grant access to his very own sabarmati ashram, he would not be spared. in this era a honest man is defined as one who readily accepts a bribe and does the needful, while a dishonest man is one who accepts a bribe but refuses to do the needful. it is in this atmosphere that the kapoor family live. suresh, peehu and a reluctant sarita decide to call it ""kargil heights"" and go about obtaining the necessary documents to get it running, little knowing that the corrupt system will not permit them to take a step forward without bribing it's officers, of all ranks, who will refuse to issue any permit unless and until their palms are greased. will suresh, sarita and peehu ever be able to open ""kargil heights"", or will it just remain a dream?",tt0387164
,jodi kya banayi wah wah ramji,comedy rotembar rakeshbedi avtargill gulshangrover ramankumar ,tt0387325
,patth,drama mukeshahuja abhaybhargav sureshchatwal milindgunaji shivramyadav ,tt0387486
,waisa bhi hota hai part ii,"comedy action crime arshadwarsi prashantnarayanan sandhyamridul pratimakazmi shashankaghosh revolves around a hapless copywriter torn between his crazy police officer fiancee and his new best friend, a hit man who inadvertently involves him underworld.",tt0387678
,deewaar: let's bring our heroes home,"war action drama amitabhbachchan sanjaydutt akshayekhanna amritarao milanluthria major ranvir kaul (amitabh bachchan) is a pow who was captured along with over 50 soldiers by pakistani soldiers in 1971 during the war between india and pakistan. 33 years later ranvir's son gaurav (akshaye khanna) decides to go on a rescue mission to pakistan and bring back his father who he has not seen since he was a child. helping him on his mission is khan (sanjay dutt) who had successfully escaped from the same prison. they steal, kill, and plan to get the prisoners out. this movie is inspired by the film the great escape.",tt0387989
,out of control,comedy drama romance branderoderick noemibesedes hrishitaabhatt riteshdeshmukh apurvaasrani ramanjitjuneja a chinese superstar attends the berlin film festival. soon she finds out that sometimes reality can be far more frightening than any hollywood script.,tt0388315
,aanch,"drama arunbakshi suchindrabali poonamjhawer ayeshajhulka rajeshkumarsingh vidya lives a middle-class lifestyle in a virtually lawless town called amarpur, india, along with her widower and disabled dad, shambhu; married brother, shiva and his wife, lata; and her paternal grandma. she studies in the arts commerce and science college in bombay, and is summoned home to get married to a man of her family's choice, to which she reluctantly agrees. on the day of the marriage, a dancer performs an item which angers mahadev, who is the mukhiya of mandaur, another lawless...",tt0389726
,taj mahal: a monument of love,drama history romance shahbaazkhan kulbhushankharbanda poornimapathwardhan raghuraj robinkhosla ,tt0390532
,waqt: the race against time,"comedy drama musical amitabhbachchan akshaykumar priyankachopra shefalishetty vipulamrutlalshah a chronic illness leaves ishwar with only a few months to live. his son aditya is extremely reckless. to make him realise his responsibilities, ishwar throws his son out of the house.",tt0390614
